//Copyright (C) 2010-2020 Primarius Technologies Co., Ltd.
// All rights reserved.

ObjInfo{}
ProbeInfo{}
Version{3.21}
ModelType{DC}
DataType{npn}
Delimiter{,}
WorkingMode{Forward}
Instance{T=27.}
Node{C|0|0.000000,B|0|0.000000,E|0|0.000000,S|0|0.000000}
MeasurementSetup{gp_bjtnpn.set}
Input{Vec,Vbc,Vce,Vbe,Ie,Ic}
Output{betar,beta,Vec,Vce,VbeExt,Ie,Ib,Ic}
{Ic_Vbe}
[Vbe,Ib(Vbc=0.0),Ic(Vbc=0.0),Vse=0.0,Ref_VE=0.0]
0.40, 0.000000e+00, 0.000000e+00
0.41, 0.000000e+00, 0.000000e+00
0.42, 0.000000e+00, 0.000000e+00
0.43, 0.000000e+00, 0.000000e+00
0.44, 0.000000e+00, 0.000000e+00
0.45, 0.000000e+00, 0.000000e+00
0.46, 0.000000e+00, 0.000000e+00
0.47, 0.000000e+00, 0.000000e+00
0.48, 0.000000e+00, 0.000000e+00
0.49, 0.000000e+00, 0.000000e+00
0.50, 0.000000e+00, 0.000000e+00
0.51, 0.000000e+00, 0.000000e+00
0.52, 0.000000e+00, 0.000000e+00
0.53, 0.000000e+00, 0.000000e+00
0.54, 0.000000e+00, 0.000000e+00
0.55, 0.000000e+00, 0.000000e+00
0.56, 0.000000e+00, 0.000000e+00
0.57, 0.000000e+00, 0.000000e+00
0.58, 0.000000e+00, 0.000000e+00
0.59, 0.000000e+00, 0.000000e+00
0.60, 0.000000e+00, 0.000000e+00
0.61, 0.000000e+00, 0.000000e+00
0.62, 0.000000e+00, 0.000000e+00
0.63, 0.000000e+00, 0.000000e+00
0.64, 0.000000e+00, 0.000000e+00
0.65, 0.000000e+00, 0.000000e+00
0.66, 0.000000e+00, 0.000000e+00
0.67, 0.000000e+00, 0.000000e+00
0.68, 0.000000e+00, 0.000000e+00
0.69, 0.000000e+00, 0.000000e+00
0.70, 0.000000e+00, 0.000000e+00
0.71, 0.000000e+00, 0.000000e+00
0.72, 0.000000e+00, 0.000000e+00
0.73, 0.000000e+00, 0.000000e+00
0.74, 0.000000e+00, 0.000000e+00
0.75, 0.000000e+00, 0.000000e+00
0.76, 0.000000e+00, 0.000000e+00
0.77, 0.000000e+00, 0.000000e+00
0.78, 0.000000e+00, 0.000000e+00
0.79, 0.000000e+00, 0.000000e+00
0.80, 0.000000e+00, 0.000000e+00
0.81, 0.000000e+00, 0.000000e+00
0.82, 0.000000e+00, 0.000000e+00
0.83, 0.000000e+00, 0.000000e+00
0.84, 0.000000e+00, 0.000000e+00
0.85, 0.000000e+00, 0.000000e+00
0.86, 0.000000e+00, 0.000000e+00
0.87, 0.000000e+00, 0.000000e+00
0.88, 0.000000e+00, 0.000000e+00
0.89, 0.000000e+00, 0.000000e+00
0.90, 0.000000e+00, 0.000000e+00
0.91, 0.000000e+00, 0.000000e+00
0.92, 0.000000e+00, 0.000000e+00
0.93, 0.000000e+00, 0.000000e+00
0.94, 0.000000e+00, 0.000000e+00
0.95, 0.000000e+00, 0.000000e+00
0.96, 0.000000e+00, 0.000000e+00
0.97, 0.000000e+00, 0.000000e+00
0.98, 0.000000e+00, 0.000000e+00
0.99, 0.000000e+00, 0.000000e+00
1.00, 0.000000e+00, 0.000000e+00
1.01, 0.000000e+00, 0.000000e+00
1.02, 0.000000e+00, 0.000000e+00
1.03, 0.000000e+00, 0.000000e+00
1.04, 0.000000e+00, 0.000000e+00
1.05, 0.000000e+00, 0.000000e+00
1.06, 0.000000e+00, 0.000000e+00
1.07, 0.000000e+00, 0.000000e+00
1.08, 0.000000e+00, 0.000000e+00
1.09, 0.000000e+00, 0.000000e+00
1.10, 0.000000e+00, 0.000000e+00
1.11, 0.000000e+00, 0.000000e+00
1.12, 0.000000e+00, 0.000000e+00
1.13, 0.000000e+00, 0.000000e+00
1.14, 0.000000e+00, 0.000000e+00
1.15, 0.000000e+00, 0.000000e+00
1.16, 0.000000e+00, 0.000000e+00
1.17, 0.000000e+00, 0.000000e+00
1.18, 0.000000e+00, 0.000000e+00
1.19, 0.000000e+00, 0.000000e+00
1.20, 0.000000e+00, 0.000000e+00
{Ic_Vce}
[Vce,Ic(Ib=1.e-006),Ic(Ib=2.8e-006),Ic(Ib=4.6e-006),Ic(Ib=6.4e-006),Ic(Ib=8.2e-006),Ic(Ib=1.e-005),Vse=0.0,Ref_VE=0.0]
0.0, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.1, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.2, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.3, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.4, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.5, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.6, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.7, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.8, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.9, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.0, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.1, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.2, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.3, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.4, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.5, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.6, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.7, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.8, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
1.9, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.0, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.1, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.2, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.3, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.4, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.5, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.6, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.7, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.8, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
2.9, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
3.0, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
{Vsat_Ic}
[Ic,VbeExt(beta=0.0),Vce(beta=0.0),Vse=0.0,Ref_VE=0.0]
1.00000e-007, 0.000000e+00, 0.000000e+00
1.25893e-007, 0.000000e+00, 0.000000e+00
1.58489e-007, 0.000000e+00, 0.000000e+00
1.99526e-007, 0.000000e+00, 0.000000e+00
2.51189e-007, 0.000000e+00, 0.000000e+00
3.16228e-007, 0.000000e+00, 0.000000e+00
3.98107e-007, 0.000000e+00, 0.000000e+00
5.01187e-007, 0.000000e+00, 0.000000e+00
6.30957e-007, 0.000000e+00, 0.000000e+00
7.94328e-007, 0.000000e+00, 0.000000e+00
1.00000e-006, 0.000000e+00, 0.000000e+00
1.25893e-006, 0.000000e+00, 0.000000e+00
1.58489e-006, 0.000000e+00, 0.000000e+00
1.99526e-006, 0.000000e+00, 0.000000e+00
2.51189e-006, 0.000000e+00, 0.000000e+00
3.16228e-006, 0.000000e+00, 0.000000e+00
3.98107e-006, 0.000000e+00, 0.000000e+00
5.01187e-006, 0.000000e+00, 0.000000e+00
6.30957e-006, 0.000000e+00, 0.000000e+00
7.94328e-006, 0.000000e+00, 0.000000e+00
1.00000e-005, 0.000000e+00, 0.000000e+00
{Beta_Ic}
[Vbe,beta(Vce=1.0),Ic(Vce=1.0),beta(Vce=2.0),Ic(Vce=2.0),beta(Vce=3.0),Ic(Vce=3.0),Vse=0.0,Ref_VE=0.0]
0.40, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.41, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.42, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.43, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.44, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.45, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.46, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.47, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.48, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.49, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.50, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.51, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.52, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.53, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.54, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.55, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.56, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.57, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.58, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.59, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.60, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.61, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.62, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.63, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.64, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.65, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.66, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.67, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.68, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.69, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.70, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
{Ie_Vbc}
[Vbc,Ib(Vbe=0.0),Ie(Vbe=0.0),Vsc=0.0,Ref_VC=0.0]
0.40, 0.000000e+00, 0.000000e+00
0.41, 0.000000e+00, 0.000000e+00
0.42, 0.000000e+00, 0.000000e+00
0.43, 0.000000e+00, 0.000000e+00
0.44, 0.000000e+00, 0.000000e+00
0.45, 0.000000e+00, 0.000000e+00
0.46, 0.000000e+00, 0.000000e+00
0.47, 0.000000e+00, 0.000000e+00
0.48, 0.000000e+00, 0.000000e+00
0.49, 0.000000e+00, 0.000000e+00
0.50, 0.000000e+00, 0.000000e+00
0.51, 0.000000e+00, 0.000000e+00
0.52, 0.000000e+00, 0.000000e+00
0.53, 0.000000e+00, 0.000000e+00
0.54, 0.000000e+00, 0.000000e+00
0.55, 0.000000e+00, 0.000000e+00
0.56, 0.000000e+00, 0.000000e+00
0.57, 0.000000e+00, 0.000000e+00
0.58, 0.000000e+00, 0.000000e+00
0.59, 0.000000e+00, 0.000000e+00
0.60, 0.000000e+00, 0.000000e+00
0.61, 0.000000e+00, 0.000000e+00
0.62, 0.000000e+00, 0.000000e+00
0.63, 0.000000e+00, 0.000000e+00
0.64, 0.000000e+00, 0.000000e+00
0.65, 0.000000e+00, 0.000000e+00
0.66, 0.000000e+00, 0.000000e+00
0.67, 0.000000e+00, 0.000000e+00
0.68, 0.000000e+00, 0.000000e+00
0.69, 0.000000e+00, 0.000000e+00
0.70, 0.000000e+00, 0.000000e+00
0.71, 0.000000e+00, 0.000000e+00
0.72, 0.000000e+00, 0.000000e+00
0.73, 0.000000e+00, 0.000000e+00
0.74, 0.000000e+00, 0.000000e+00
0.75, 0.000000e+00, 0.000000e+00
0.76, 0.000000e+00, 0.000000e+00
0.77, 0.000000e+00, 0.000000e+00
0.78, 0.000000e+00, 0.000000e+00
0.79, 0.000000e+00, 0.000000e+00
0.80, 0.000000e+00, 0.000000e+00
0.81, 0.000000e+00, 0.000000e+00
0.82, 0.000000e+00, 0.000000e+00
0.83, 0.000000e+00, 0.000000e+00
0.84, 0.000000e+00, 0.000000e+00
0.85, 0.000000e+00, 0.000000e+00
0.86, 0.000000e+00, 0.000000e+00
0.87, 0.000000e+00, 0.000000e+00
0.88, 0.000000e+00, 0.000000e+00
0.89, 0.000000e+00, 0.000000e+00
0.90, 0.000000e+00, 0.000000e+00
0.91, 0.000000e+00, 0.000000e+00
0.92, 0.000000e+00, 0.000000e+00
0.93, 0.000000e+00, 0.000000e+00
0.94, 0.000000e+00, 0.000000e+00
